Price,Type,Size,Beds,Bath,Location
6916000,Apartment,1330.0,3,3,Dakshin Khan
8500000,Apartment,1287.0,3,3,Tejgaon
3800000,Apartment,950.0,3,2,Mohammadpur
3000000,Apartment,810.0,2,2,Mohammadpur
2700000,Apartment,800.0,3,2,Mohammadpur
8500000,Apartment,1050.0,3,3,Bashundhara R-A
4500000,Apartment,930.0,2,2,Mohammadpur
15000000,Apartment,2100.0,4,5,Bashundhara R-A
6000000,Apartment,1150.0,2,3,Malibagh
10000000,Apartment,1470.0,3,3,Bashundhara R-A
8190000,Apartment,1170.0,2,2,Shiddheswari
8750000,Apartment,1250.0,3,3,Shiddheswari
11200000,Apartment,1720.0,3,3,Mirpur
7900000,Apartment,1300.0,3,3,Mirpur
7900000,Apartment,1300.0,3,3,Mirpur
8675000,Apartment,1450.0,3,3,Mirpur
8400000,Apartment,1400.0,3,3,Mirpur
8003000,Apartment,1067.0,3,3,Nikunja
8003000,Apartment,1067.0,3,3,Nikunja
8125000,Apartment,1350.0,3,3,Mirpur
12800000,Apartment,1938.0,3,3,Uttara
4500000,Apartment,1220.0,3,3,Savar
4500000,Apartment,1220.0,3,3,Savar
3700000,Apartment,885.0,3,2,Dakshin Khan
4000000,Apartment,970.0,2,2,Dakshin Khan
16500000,Apartment,2120.0,4,3,Uttara
16500000,Apartment,2120.0,4,3,Uttara
16500000,Apartment,2120.0,3,3,Uttara
7500000,Apartment,1370.0,3,3,Dakshin Khan
6000000,Apartment,1580.0,3,3,Dakshin Khan
8500000,Apartment,860.0,2,2,Hatirpool
6000000,Apartment,1600.0,3,3,Mirpur
6500000,Apartment,1180.0,3,3,Mirpur
6500000,Apartment,1180.0,3,3,Mirpur
10000000,Apartment,1500.0,3,4,Uttara
9000000,Apartment,1050.0,3,3,Uttara
2600000,Apartment,550.0,2,2,Hazaribag
7000000,Apartment,1300.0,3,3,Adabor
5282000,Apartment,1390.0,3,3,Cantonment
8000000,Apartment,1175.0,3,3,Mirpur
8000000,Apartment,1250.0,3,3,Uttara
8000000,Apartment,1250.0,3,3,Uttara
8500000,Apartment,1250.0,3,3,Mirpur
8500000,Apartment,1542.0,3,3,Mirpur
15000000,Apartment,1895.0,3,3,Eskaton
22000000,Apartment,2000.0,3,4,Uttara
6500000,Apartment,735.0,2,2,Tejgaon
6500000,Apartment,735.0,2,2,Tejgaon
65000000,Building,6684.0,12,10,Uttara
8500000,Apartment,1654.0,3,4,Uttara
12000000,Apartment,1334.0,3,3,Baridhara
5280000,Apartment,1100.0,3,2,Agargaon
5280000,Apartment,1100.0,3,2,Agargaon
5280000,Apartment,1100.0,3,2,Agargaon
2500000,Apartment,650.0,2,1,Mirpur
12500000,Apartment,1205.0,3,3,Dhanmondi
11500000,Apartment,1440.0,3,3,Eskaton
2500000,Apartment,650.0,2,1,Mirpur
12000000,Apartment,1450.0,3,3,Uttara
12000000,Apartment,1450.0,3,3,Uttara
11600000,Apartment,1100.0,3,3,Gulshan
35000000,Apartment,2572.0,3,4,Paribagh
4704000,Apartment,980.0,2,2,Agargaon
4704000,Apartment,980.0,2,2,Agargaon
14000000,Apartment,1500.0,3,4,Bashundhara R-A
4704000,Apartment,980.0,2,2,Agargaon
4704000,Apartment,980.0,2,2,Agargaon
5184000,Apartment,1080.0,2,2,Agargaon
4200000,Apartment,800.0,1,1,Uttara
2800000,Apartment,590.0,1,1,Khilkhet
20500000,Apartment,2374.0,3,3,Bashundhara R-A
4000000,Apartment,1000.0,3,2,Shyampur
17500000,Apartment,2400.0,4,4,Paribagh
8200000,Apartment,1150.0,3,3,Tejgaon
4704000,Apartment,980.0,2,2,Agargaon
3500000,Apartment,950.0,3,2,Mirpur
12500000,Apartment,1595.0,3,3,Bashundhara R-A
12500000,Apartment,1595.0,3,3,Bashundhara R-A
10000000,Apartment,1670.0,3,3,Mirpur
120000000,Building,14400.0,12,10,Uttara
3000000,Apartment,750.0,2,2,Mirpur
23000000,Apartment,1890.0,3,3,Banani
10000000,Apartment,1392.0,3,3,Dhanmondi
10800000,Apartment,1900.0,3,3,Mohammadpur
5500000,Apartment,1075.0,3,2,Mirpur
5000000,Apartment,950.0,3,2,Uttara
4200000,Apartment,903.0,3,2,Badda
6250000,Apartment,1200.0,3,3,Adabor
6250000,Apartment,1200.0,3,3,Adabor
11000000,Apartment,1450.0,3,3,Bashundhara R-A
3500000,Apartment,850.0,2,2,Shyamoli
4000000,Apartment,990.0,3,2,Shyampur
2500000,Apartment,750.0,2,2,Mirpur
35000000,Apartment,2500.0,3,3,Mohammadpur
35700000,Apartment,2550.0,3,3,Mohammadpur
35000000,Apartment,2500.0,3,3,Mohammadpur
35700000,Apartment,2550.0,3,3,Mohammadpur
9200000,Apartment,1200.0,3,3,Mirpur
4500000,Apartment,975.0,3,3,Shyamoli
5100000,Apartment,850.0,2,2,Mohammadpur
22000000,Apartment,2500.0,4,4,Uttara
7500000,Apartment,1345.0,3,3,Mirpur
20000000,Apartment,2000.0,3,3,Uttara
3500000,Apartment,900.0,2,2,Mohammadpur
3600000,Apartment,800.0,2,2,Cantonment
34000000,Apartment,2179.0,3,3,Gulshan
1500000,Apartment,257.0,2,1,Bangshal
4200000,Apartment,1050.0,3,3,Cantonment
17000000,Apartment,1575.0,3,3,Dhanmondi
6812000,Apartment,1310.0,3,3,Dakshin Khan
2700000,Apartment,800.0,3,2,Mohammadpur
4800000,Apartment,955.0,2,2,Jatra Bari
6500000,Apartment,1280.0,3,3,Keraniganj
5400000,Apartment,900.0,2,2,Badda
7900000,Apartment,1300.0,3,3,Mirpur
4730000,Apartment,1075.0,3,2,Mirpur
4000000,Apartment,950.0,2,2,Mirpur
8125000,Apartment,1350.0,3,3,Mirpur
8400000,Apartment,1400.0,3,3,Mirpur
8400000,Apartment,1400.0,3,3,Mirpur
2700000,Apartment,730.0,2,2,Dakshin Khan
2700000,Apartment,725.0,2,2,Dakshin Khan
4500000,Apartment,975.0,3,2,Mirpur
4500000,Apartment,975.0,3,3,Mirpur
4500000,Apartment,1220.0,3,3,Savar
4500000,Apartment,750.0,2,2,Mohammadpur
3700000,Apartment,885.0,3,2,Dakshin Khan
4000000,Apartment,970.0,2,2,Dakshin Khan
13600000,Apartment,1600.0,3,3,Uttara
11000000,Apartment,1393.0,3,4,Uttara
7700000,Apartment,1125.0,3,3,Bashundhara R-A
7500000,Apartment,1200.0,3,2,Uttara
45000000,Apartment,2578.0,3,3,Baridhara
20000000,Apartment,1486.0,4,4,Dhanmondi
9000000,Apartment,1200.0,3,2,Kalabagan
20600000,Apartment,2345.0,4,4,Bashundhara R-A
50000000,Apartment,2882.0,3,3,Baridhara
8200000,Apartment,1654.0,3,4,Uttara
4000000,Apartment,1250.0,3,3,Uttar Khan
2500000,Apartment,650.0,2,1,Mirpur
6250000,Apartment,1200.0,3,3,Adabor
10000000,Apartment,1370.0,3,3,New Market
10000000,Apartment,1300.0,3,3,Uttara
10000000,Apartment,1554.0,3,4,Mirpur
4500000,Apartment,820.0,2,2,Mohammadpur
7000000,Apartment,1450.0,3,4,Mirpur
6800000,Apartment,1240.0,3,3,Bashabo
9700000,Apartment,1380.0,3,3,Mirpur
10000000,Apartment,1554.0,3,4,Mirpur
10000000,Apartment,1554.0,3,4,Mirpur
10000000,Apartment,1554.0,3,4,Mirpur
9000000,Apartment,1654.0,3,3,Uttara
45000000,Apartment,2461.0,4,4,Uttara
10000000,Apartment,1554.0,3,4,Mirpur
10000000,Apartment,1554.0,3,4,Mirpur
4000000,Apartment,820.0,2,2,Mirpur
6000000,Apartment,1120.0,4,3,Mirpur
3500000,Apartment,750.0,2,2,Mirpur
10000000,Apartment,1350.0,3,3,Mirpur
7500000,Apartment,1245.0,3,3,Mirpur
7500000,Apartment,1245.0,3,3,Mirpur
7500000,Apartment,1245.0,3,3,Mirpur
7500000,Apartment,1245.0,3,3,Mirpur
4000000,Apartment,1050.0,3,2,Mirpur
6000000,Apartment,951.0,2,2,Mohammadpur
7500000,Apartment,1365.0,3,3,Mirpur
35000000,Apartment,2500.0,3,3,Mohammadpur
7500000,Apartment,1365.0,3,3,Mirpur
5500000,Apartment,1250.0,3,3,Cantonment
5000000,Apartment,1300.0,3,3,Cantonment
6825000,Apartment,1265.0,3,3,Mirpur
3800000,Apartment,1050.0,3,3,Ibrahimpur
5500000,Apartment,950.0,2,2,Mirpur
11500000,Apartment,1400.0,3,3,Mohakhali
6500000,Apartment,1200.0,3,2,Mirpur
4200000,Apartment,850.0,2,2,Mirpur
4500000,Apartment,850.0,2,2,Mirpur
8500000,Apartment,1600.0,4,3,Mirpur
11500000,Apartment,1400.0,3,3,Mohakhali
11000000,Apartment,1450.0,3,4,Bashundhara R-A
4000000,Apartment,1150.0,3,2,Mirpur
32000000,Apartment,2075.0,3,3,Gulshan
6000000,Apartment,1036.0,3,2,Aftab Nagar
2800000,Apartment,800.0,3,2,Mirpur
9200000,Apartment,1700.0,4,3,Uttara
9200000,Apartment,1700.0,4,3,Uttara
5967000,Apartment,1085.0,3,3,Mirpur
8700000,Apartment,1450.0,3,3,Hazaribag
9200000,Apartment,1700.0,4,3,Uttara
18500000,Apartment,2200.0,3,4,Mirpur
7000000,Apartment,1375.0,3,3,Badda
5280000,Apartment,960.0,3,2,Mirpur
7500000,Apartment,1345.0,3,3,Mirpur
7500000,Apartment,1345.0,3,3,Mirpur
7500000,Apartment,1345.0,3,3,Mirpur
9000000,Apartment,1800.0,4,3,Tejgaon
12500000,Apartment,1550.0,3,3,Uttara
12500000,Apartment,1550.0,3,3,Uttara
12500000,Apartment,1550.0,3,3,Uttara
3700000,Apartment,1000.0,3,2,Badda
3100000,Apartment,1000.0,3,2,Badda
4888000,Apartment,975.0,3,2,Mirpur
4888000,Apartment,975.0,3,2,Mirpur
7500000,Apartment,1345.0,3,3,Mirpur
7500000,Apartment,1345.0,3,3,Mirpur
7000000,Apartment,1300.0,3,2,Shyamoli
5170000,Apartment,1100.0,3,3,Mirpur
5170000,Apartment,1100.0,3,3,Mirpur
5170000,Apartment,1100.0,3,3,Mirpur
13000000,Apartment,1390.0,3,3,Eskaton
7500000,Apartment,1345.0,3,3,Mirpur
7000000,Apartment,950.0,2,2,Uttara
8167000,Apartment,1485.0,3,3,Mirpur
6500000,Apartment,1258.0,3,3,Agargaon
14000000,Apartment,1500.0,3,3,Dhanmondi
5500000,Apartment,1170.0,3,3,Mohammadpur
10000000,Apartment,1520.0,3,3,Uttara
5500000,Apartment,1100.0,3,3,Mirpur
8167000,Apartment,1485.0,3,3,Mirpur
5000000,Apartment,1260.0,3,2,Eskaton
7000000,Apartment,950.0,2,2,Uttara
13000000,Apartment,1900.0,3,3,Uttara
7000000,Apartment,950.0,2,2,Uttara
13000000,Apartment,1900.0,3,3,Uttara
20000000,Apartment,2000.0,3,3,Uttara
4424000,Apartment,632.0,2,2,Motijheel
4610000,Apartment,922.0,3,3,Badda
8500000,Apartment,1150.0,3,4,Bashundhara R-A
11000000,Apartment,1606.0,3,3,Uttara
4500000,Apartment,730.0,2,2,Mohammadpur
8020000,Apartment,1350.0,3,3,Mohammadpur
4500000,Apartment,730.0,2,2,Mohammadpur
4450000,Apartment,720.0,2,2,Mohammadpur
8020000,Apartment,1350.0,3,3,Mohammadpur
4450000,Apartment,720.0,2,2,Mohammadpur
8000000,Apartment,1100.0,3,3,Uttara
7200000,Apartment,1560.0,3,4,Uttara
50000000,Apartment,2720.0,3,3,Paribagh
7500000,Apartment,1345.0,3,3,Mirpur
10300000,Apartment,1250.0,2,3,Dhanmondi
6700000,Apartment,1100.0,3,3,Rampura
4000000,Apartment,900.0,2,2,Mohammadpur
2200000,Apartment,650.0,2,2,Mirpur
5000000,Apartment,1550.0,3,3,Mirpur
3700000,Apartment,1050.0,3,2,Mohammadpur
4650000,Apartment,935.0,2,2,Jatra Bari
8560000,Apartment,1310.0,3,3,Dakshin Khan
8190000,Apartment,1170.0,2,2,Shiddheswari
6200000,Apartment,1250.0,3,3,Agargaon
7795000,Apartment,1290.0,3,3,Mirpur
4500000,Apartment,1220.0,3,3,Savar
2500000,Apartment,600.0,2,2,Dakshin Khan
7900000,Apartment,1550.0,3,3,Mirpur
6750000,Apartment,1500.0,3,3,Mirpur
8800000,Apartment,1400.0,3,3,Dhanmondi
10000000,Apartment,1300.0,3,3,Dhanmondi
5850000,Apartment,1300.0,3,3,Mirpur
6300000,Apartment,1400.0,3,3,Mirpur
5850000,Apartment,1300.0,3,3,Mirpur
7500000,Apartment,1350.0,3,3,Mirpur
7900000,Apartment,1350.0,3,3,Mirpur
7900000,Apartment,1350.0,3,3,Mirpur
7900000,Apartment,1350.0,3,3,Mirpur
7900000,Apartment,1350.0,3,3,Mirpur
7250000,Apartment,1350.0,3,3,Mirpur
6200000,Apartment,1250.0,3,3,Dakshin Khan
6200000,Apartment,1250.0,3,3,Dakshin Khan
6200000,Apartment,1250.0,3,3,Dakshin Khan
6600000,Apartment,1400.0,3,3,Dakshin Khan
15500000,Apartment,1500.0,3,4,Uttara
5871000,Apartment,1050.0,3,2,Mirpur
12500000,Apartment,1710.0,3,4,Bashundhara R-A
11000000,Apartment,2320.0,4,4,Dakshin Khan
9500000,Apartment,1331.0,3,3,Uttara
13500000,Apartment,1500.0,3,3,Bashundhara R-A
3600000,Apartment,750.0,2,2,Mohammadpur
5355000,Apartment,1021.0,3,3,Mohammadpur
8800000,Apartment,1300.0,3,3,Dhanmondi
10000000,Apartment,1800.0,3,3,Uttara
6050000,Apartment,1100.0,3,2,Badda
6050000,Apartment,1100.0,3,2,Badda
6050000,Apartment,1100.0,3,3,Badda
6050000,Apartment,1200.0,3,2,Badda
6050000,Apartment,1200.0,3,3,Badda
6050000,Apartment,1200.0,3,2,Badda
6050000,Apartment,1200.0,3,2,Badda
6050000,Apartment,1200.0,3,2,Badda
6050000,Apartment,1200.0,3,2,Badda
6500000,Apartment,1000.0,3,2,Rampura
9500000,Apartment,1325.0,3,3,Mirpur
11000000,Apartment,1400.0,3,3,Niketan
5200000,Apartment,540.0,3,2,Lalbagh
8800000,Apartment,1465.0,3,3,Mirpur
21000000,Apartment,2360.0,3,3,Dhanmondi
8800000,Apartment,1465.0,3,3,Mirpur
9200000,Apartment,1560.0,3,3,Mirpur
8800000,Apartment,1465.0,3,3,Mirpur
8800000,Apartment,1465.0,3,3,Mirpur
9000000,Apartment,1700.0,4,4,Mohammadpur
3500000,Apartment,700.0,2,2,Dhanmondi
15500000,Apartment,1872.0,3,4,Mirpur
4700000,Apartment,900.0,3,2,Mirpur
4500000,Apartment,900.0,3,2,Mirpur
3000000,Apartment,750.0,2,2,Adabor
18000000,Apartment,1500.0,3,3,Dhanmondi
3200000,Apartment,1150.0,3,2,Mirpur
3800000,Apartment,889.0,2,2,Rampura
7000000,Apartment,1500.0,2,3,Uttara
13600000,Apartment,1700.0,3,3,Uttara
28000000,Apartment,2800.0,4,4,Niketan
21000000,Apartment,1733.0,3,4,Mohammadpur
4750000,Apartment,950.0,3,3,Badda
4500000,Apartment,1066.0,2,2,Mirpur
6300000,Apartment,1250.0,3,3,Mirpur
4500000,Apartment,900.0,3,2,Mirpur
6423999,Apartment,1168.0,3,3,Agargaon
6231000,Apartment,1133.0,3,3,Agargaon
20000000,Apartment,1970.0,3,4,New Market
2800000,Apartment,650.0,2,2,Badda
12000000,Apartment,1400.0,3,3,Bashundhara R-A
8000000,Apartment,1600.0,3,3,Uttara
5738000,Apartment,1275.0,3,3,Cantonment
4800000,Apartment,1050.0,3,3,Mirpur
4500000,Apartment,730.0,2,2,Mohammadpur
7000000,Apartment,1200.0,3,3,Mirpur
8020000,Apartment,1350.0,3,3,Mohammadpur
4450000,Apartment,720.0,2,2,Mohammadpur
5738000,Apartment,1275.0,3,3,Cantonment
4800000,Apartment,950.0,2,2,Uttara
5738000,Apartment,1275.0,3,3,Cantonment
12000000,Apartment,1548.0,3,4,Uttara
13400000,Apartment,1720.0,3,3,Uttara
5850000,Apartment,1200.0,3,3,Mohammadpur
5850000,Apartment,1200.0,3,3,Mohammadpur
13400000,Apartment,1720.0,3,3,Uttara
13400000,Apartment,1720.0,3,3,Uttara
13400000,Apartment,1720.0,3,3,Uttara
4000000,Apartment,1200.0,3,3,Mohammadpur
5850000,Apartment,1200.0,3,3,Mohammadpur
15000000,Apartment,2200.0,4,4,Uttara
4462000,Apartment,970.0,3,3,Mirpur
5850000,Apartment,1200.0,3,3,Mohammadpur
7000000,Apartment,1365.0,4,3,Mirpur
17000000,Apartment,1590.0,3,3,Shegunbagicha
6936000,Apartment,1445.0,3,3,Kachukhet
5928000,Apartment,1235.0,3,3,Kachukhet
3763000,Apartment,1075.0,3,2,Jatra Bari
2000000,Apartment,650.0,2,2,Mirpur
22000000,Apartment,2100.0,3,4,Dhanmondi
4500000,Apartment,950.0,2,2,Dhanmondi
6000000,Apartment,990.0,2,2,Uttara
12000000,Apartment,1420.0,3,3,Uttara
3500000,Apartment,700.0,2,1,Jatra Bari
3500000,Apartment,700.0,2,1,Jatra Bari
3500000,Apartment,700.0,2,1,Jatra Bari
7000000,Apartment,1044.0,3,3,Mohammadpur
3500000,Apartment,700.0,2,1,Jatra Bari
5000000,Apartment,1000.0,3,2,Jatra Bari
4800000,Apartment,1220.0,3,3,Mirpur
6050000,Apartment,1200.0,3,3,Badda
4800000,Apartment,1050.0,3,3,Mirpur
6050000,Apartment,1200.0,3,3,Badda
7800000,Apartment,1384.0,3,3,Agargaon
6050000,Apartment,1200.0,3,3,Badda
9500000,Apartment,1458.0,3,3,Dhanmondi
5000000,Apartment,1100.0,3,3,Mirpur
6300000,Apartment,1150.0,3,3,Mirpur
6300000,Apartment,1150.0,3,3,Mirpur
6300000,Apartment,1150.0,3,3,Mirpur
4800000,Apartment,1050.0,3,3,Mirpur
4800000,Apartment,1050.0,3,3,Mirpur
5500000,Apartment,1100.0,3,3,Mirpur
5500000,Apartment,1100.0,3,3,Mirpur
9200000,Apartment,1300.0,3,3,Mirpur
8167000,Apartment,1485.0,3,3,Mirpur
8167000,Apartment,1485.0,3,3,Mirpur
7665000,Apartment,1390.0,3,3,Mirpur
7665000,Apartment,1390.0,3,3,Mirpur
7665000,Apartment,1390.0,3,3,Mirpur
7665000,Apartment,1390.0,3,3,Mirpur
8167000,Apartment,1485.0,3,3,Mirpur
11000000,Apartment,1530.0,3,4,Uttara
9900000,Apartment,1600.0,3,3,Uttara
20000000,Apartment,1522.0,3,2,Dhanmondi
13000000,Apartment,1450.0,3,3,Mohammadpur
7665000,Apartment,1390.0,3,3,Mirpur
8200000,Apartment,2150.0,4,4,Hazaribag
8167000,Apartment,1485.0,3,3,Mirpur
7665000,Apartment,1390.0,3,3,Mirpur
7665000,Apartment,1390.0,3,3,Mirpur
8167000,Apartment,1485.0,3,3,Mirpur
8167000,Apartment,1485.0,3,3,Mirpur
7665000,Apartment,1390.0,3,3,Mirpur
8600000,Apartment,1300.0,3,3,Adabor
8167000,Apartment,1485.0,3,3,Mirpur
8167000,Apartment,1485.0,3,3,Mirpur
37000000,Apartment,2765.0,3,3,Gulshan
3500000,Apartment,940.0,3,2,Dakshin Khan
3500000,Apartment,940.0,3,2,Dakshin Khan
3500000,Apartment,940.0,3,2,Dakshin Khan
4320000,Apartment,1080.0,3,3,Mirpur
4320000,Apartment,1080.0,3,3,Mirpur
7800000,Apartment,1384.0,3,3,Agargaon
16500000,Apartment,2000.0,4,4,Bashundhara R-A
4800000,Apartment,1220.0,3,3,Mirpur
5000000,Apartment,1120.0,3,2,Kalachandpur
2200000,Apartment,650.0,2,2,Mirpur
4500000,Apartment,1150.0,3,3,Mirpur
12500000,Apartment,1420.0,3,3,Mohammadpur
8500000,Apartment,1350.0,3,4,Hatirpool
9000000,Apartment,1490.0,3,3,Bashundhara R-A
7500000,Apartment,1315.0,3,3,Cantonment
33900000,Apartment,3000.0,4,4,Banani
6500000,Apartment,1150.0,3,3,Cantonment
8775000,Apartment,1950.0,4,5,Cantonment
4725000,Apartment,1050.0,3,2,Cantonment
7500000,Apartment,1565.0,3,4,Uttara
5000000,Apartment,800.0,2,2,Shyamoli
10000000,Apartment,1150.0,3,2,Shyamoli
13000000,Apartment,2000.0,3,3,Bashundhara R-A
6450000,Apartment,1700.0,4,3,Mohammadpur
5000000,Apartment,1230.0,3,3,Cantonment
5000000,Apartment,1230.0,3,3,Cantonment
4800000,Apartment,1230.0,3,3,Cantonment
8500000,Apartment,1500.0,3,3,Uttara
5600000,Apartment,1280.0,3,3,Cantonment
5600000,Apartment,1280.0,3,3,Cantonment
5000000,Apartment,1400.0,3,3,Mohammadpur
7200000,Apartment,1550.0,3,3,Uttara
5000000,Apartment,1150.0,3,3,Khilkhet
2500000,Apartment,500.0,2,2,Mirpur
10000000,Apartment,1286.0,3,3,Kalabagan
7000000,Apartment,1300.0,3,3,Mirpur
3500000,Apartment,1150.0,3,3,Mohammadpur
4000000,Apartment,812.0,2,2,Mohammadpur
7500000,Apartment,1300.0,3,3,Mirpur
5500000,Apartment,1200.0,3,3,Mirpur
12900000,Apartment,1720.0,3,3,Adabor
12200000,Apartment,1622.0,3,3,Adabor
16600000,Apartment,2600.0,5,4,Aftab Nagar
8500000,Apartment,1200.0,3,3,Kalabagan
10000000,Apartment,1500.0,3,3,Uttara
3500000,Apartment,892.0,2,2,Dakshin Khan
4000000,Apartment,892.0,2,2,Dakshin Khan
12000000,Apartment,1730.0,3,4,Bashundhara R-A
5300000,Apartment,1345.0,3,2,Shyamoli
1400000,Apartment,400.0,2,1,Lalbagh
15000000,Apartment,1916.0,3,3,Baridhara
15000000,Apartment,2278.0,3,5,Bashundhara R-A
4800000,Apartment,600.0,2,2,Kathalbagan
8400000,Apartment,1400.0,3,3,Mirpur
8400000,Apartment,1400.0,3,3,Mirpur
7795000,Apartment,1290.0,3,3,Mirpur
8125000,Apartment,1350.0,3,3,Mirpur
11000000,Apartment,1550.0,3,3,Bashundhara R-A
1900000,Apartment,600.0,2,2,Dakshin Khan
16500000,Apartment,2120.0,4,3,Uttara
5800000,Apartment,1365.0,3,3,Mohammadpur
5555000,Apartment,1105.0,3,2,Mohammadpur
2500000,Apartment,600.0,2,1,Jatra Bari
6200000,Apartment,1250.0,3,3,Dakshin Khan
6600000,Apartment,1400.0,3,3,Dakshin Khan
7313000,Apartment,1620.0,3,3,Dakshin Khan
6050000,Apartment,1100.0,3,2,Badda
6050000,Apartment,1108.0,3,3,Badda
6050000,Apartment,1200.0,3,2,Badda
6050000,Apartment,1200.0,3,2,Badda
2975000,Apartment,850.0,2,2,Savar
9500000,Apartment,925.0,2,2,Dhanmondi
7400000,Apartment,1175.0,3,3,Tejgaon
10900000,Apartment,1553.0,3,3,Mirpur
7200000,Apartment,1275.0,3,3,Mirpur
7200000,Apartment,1250.0,3,3,Khilgaon
7000000,Apartment,1530.0,3,3,Dakshin Khan
6000000,Apartment,1000.0,2,2,Bashundhara R-A
3800000,Apartment,910.0,2,2,Khilgaon
7000000,Apartment,1300.0,3,3,Mohammadpur
13000000,Apartment,1820.0,4,4,Shyamoli
3500000,Apartment,650.0,2,2,Mirpur
6500000,Apartment,1350.0,3,3,Mohammadpur
5600000,Apartment,1350.0,3,3,Mohammadpur
6200000,Apartment,1350.0,3,3,Mohammadpur
15000000,Apartment,1550.0,3,3,Niketan
3500000,Apartment,1060.0,2,2,Uttar Khan
11000000,Apartment,1400.0,3,3,Uttara
29000000,Apartment,1922.0,3,3,Gulshan
25500000,Apartment,2234.0,4,3,Lalmatia
20500000,Apartment,2350.0,4,5,Uttara
20500000,Apartment,2350.0,4,5,Uttara
29000000,Apartment,2100.0,3,5,Uttara
35300000,Apartment,2200.0,3,3,Gulshan
3800000,Apartment,850.0,2,2,Mirpur
17700000,Apartment,1424.0,3,3,Kalabagan
9500000,Apartment,1535.0,3,3,Mirpur
6200000,Apartment,1050.0,2,2,Mirpur
4200000,Apartment,750.0,2,2,Mirpur
8800000,Apartment,1445.0,3,3,Mirpur
1800000,Apartment,400.0,2,1,Sutrapur
1800000,Apartment,400.0,2,1,Sutrapur
63000000,Building,9213.0,25,10,Adabor
9500000,Apartment,1100.0,3,3,Bashundhara R-A
8700000,Apartment,1243.0,3,2,Sutrapur
8500000,Apartment,1100.0,3,3,Kalabagan
9500000,Apartment,1300.0,3,3,Aftab Nagar
7000000,Apartment,1360.0,3,3,Mirpur
12700000,Apartment,1707.0,3,4,Uttara
5450000,Apartment,1050.0,3,2,Mirpur
6700000,Apartment,1250.0,3,3,Khilgaon
8500000,Apartment,1500.0,3,3,Hazaribag
7500000,Apartment,1150.0,3,2,Mohammadpur
7500000,Apartment,1150.0,3,2,Mohammadpur
7500000,Apartment,1150.0,3,2,Mohammadpur
7183000,Apartment,1105.0,3,3,Tejgaon
5500000,Apartment,1050.0,3,2,Mirpur
6900000,Apartment,850.0,3,2,Mohammadpur
14700000,Apartment,2050.0,3,3,Uttara
9200000,Apartment,1425.0,3,3,Uttara
9500000,Apartment,1510.0,3,3,Uttara
5375000,Apartment,975.0,3,3,Mirpur
5363000,Apartment,975.0,3,3,Mirpur
5363000,Apartment,975.0,3,3,Mirpur
5363000,Apartment,975.0,3,3,Mirpur
7700000,Apartment,1059.0,2,2,Bashundhara R-A
17800000,Apartment,1800.0,3,3,Uttara
17800000,Apartment,1800.0,3,3,Uttara
14000000,Apartment,1400.0,3,2,Niketan
6000000,Apartment,1131.0,3,3,Mirpur
8000000,Apartment,1567.0,5,5,Khilkhet
45000000,Apartment,3800.0,4,4,Gulshan
6200000,Apartment,1180.0,3,3,Mirpur
6480000,Apartment,1350.0,3,3,Dakshin Khan
7800000,Apartment,1470.0,3,3,Savar
7800000,Apartment,1470.0,3,3,Savar
5700000,Apartment,720.0,2,2,Mohammadpur
7200000,Apartment,1540.0,3,3,Mohammadpur
8000000,Apartment,1043.0,3,3,Hatirpool
5900000,Apartment,1265.0,3,3,Mohammadpur
7200000,Apartment,1405.0,3,3,Adabor
7200000,Apartment,1405.0,3,3,Adabor
19000000,Apartment,1680.0,3,3,Banani
12000000,Apartment,1560.0,3,3,Bashundhara R-A
7500000,Apartment,1350.0,3,3,Mirpur
13799999,Apartment,2040.0,3,3,Uttara
7800000,Apartment,1350.0,3,3,Savar
7800000,Apartment,1350.0,3,3,Savar
15000000,Apartment,2870.0,4,4,Savar
6100000,Apartment,1140.0,3,2,Mirpur
6936000,Apartment,1156.0,3,3,Dhanmondi
8000000,Apartment,1865.0,3,3,Dakshin Khan
13500000,Apartment,1759.0,3,3,Mohakhali
12000000,Apartment,1575.0,3,3,Uttara
6300000,Apartment,1180.0,3,3,Dakshin Khan
10000000,Apartment,1500.0,3,3,Ibrahimpur
6500000,Apartment,1200.0,3,3,Mirpur
7900000,Apartment,1350.0,3,3,Mirpur
7900000,Apartment,1350.0,3,3,Mirpur
5200000,Apartment,1087.0,3,2,Mirpur
5967000,Apartment,1085.0,3,3,Mirpur
4275000,Apartment,855.0,2,2,Mirpur
5967000,Apartment,1085.0,3,3,Mirpur
14500000,Apartment,1750.0,4,4,Bashundhara R-A
14500000,Apartment,1750.0,4,4,Bashundhara R-A
14500000,Apartment,1750.0,4,4,Bashundhara R-A
14500000,Apartment,1877.0,3,3,Uttara
13400000,Apartment,1720.0,3,3,Uttara
12000000,Apartment,1475.0,3,3,Bashundhara R-A
5170000,Apartment,1100.0,3,3,Mirpur
5200000,Apartment,1020.0,3,2,Badda
5356000,Apartment,1020.0,3,2,Badda
5200000,Apartment,1020.0,3,2,Badda
5500000,Apartment,1100.0,3,3,Mirpur
4800000,Apartment,1050.0,3,3,Mirpur
6300000,Apartment,1150.0,3,3,Mirpur
4500000,Apartment,1125.0,3,3,Mohammadpur
4500000,Apartment,1125.0,3,3,Mohammadpur
9200000,Apartment,1300.0,3,3,Mirpur
